effective_id	display_name	match_tier	source	donor_cid	real_prog_count	prog_fp	sample_titles
RetroPlex.us	Retroplex HD [US]	direct	provider_14	RetroPlex.us	31	e26b3a00e3	Seven From Texas | John Wayne: Gold Strike River | Man, Pride and Vengeance
RetroTV.us	Retro TV [US]	direct	provider_14	RetroTV.us	61	9433b1c244	The Soupy Sales Show | The Mickey Rooney Show | Meet Corliss Archer
Revolt.us	Revolt HD [US]	direct	provider_14	Revolt.us	58	a60df36c13	Verified Videos: After Hours | Verified Videos | The Best of Meek Mill
RootSportsNorthwest.us	Root Sports [US]	dummy			0		
RotanaAflam.eg	Rotana Comedy 4K [AR]	dummy			0		
RotanaCinema.eg	Rotana Cinema Egypt 4K [AR]	rescue-token	AE1	Rotana.Cinema.Egypt.ae	52	9ec38ff2bd	My Sleeping Lover | Agent Sifr | Ritsa
RotanaClassic.eg	Rotana Classic 4K [AR]	rescue-token	AE1	Rotana.Classic.ae	42	6d8cbd7ba0	Recital: Umm Kulthum | Mother Of The Bride | The Beast
RotanaKhalijiah.eg	Rotana Khalijeah 4K [AR]	dummy			0		
RotanaMusic.eg	Rotana [AR]	dummy			0		
S4C.uk	S4C [UK]	direct	provider_14	S4C.uk	91	01519e272c	Y Pitws Bychain | Chwedlau Tinga Tinga | Ahoi!
SA: beIN SP⚽RTS 1 XTRA ᴿᴬᵂ	beIN Sports 1 Xtra RAW [SA]	bein-override	bein-epg	beINSportsXtra1.qa@MENA	96	1b2d346971	beIN SPORTS XTRA For Live And Exclusive Coverage of Premium Sporting Events  -  JUN
SA: beIN SP⚽RTS 1 ᴴᴰ	beIN Sports 1 HD [SA]	bein-override	bein-epg	beINSports1.qa@MENA	78	cc346e2594	PSG Arrival To Paris After Won UCL 2026 | New York vs San Antonio  -  NBA Season 2025 | Last Train to North America
SA: beIN SP⚽RTS 1 ᴿᴬᵂ	beIN Sports 1 RAW [SA]	bein-override	bein-epg	beINSports1.qa@MENA	78	cc346e2594	PSG Arrival To Paris After Won UCL 2026 | New York vs San Antonio  -  NBA Season 2025 | Last Train to North America
SA: beIN SP⚽RTS 2 ᴴᴰ	beIN Sports 2 HD [SA]	bein-override	bein-epg	beINSports2.qa@MENA	59	0f01b395ff	Liverpool vs AFC Bournemouth  -  English Premier League 2025/2026 Week 1 | Tottenham Hotspur vs Burnley  -  English Premier League 2025/2026 Week 1 | Wolverhampton Wanderers vs Manchester City  -  English Premier League 2025/2026 Week 1
SA: beIN SP⚽RTS 2 ᴿᴬᵂ	beIN Sports 2 RAW [SA]	bein-override	bein-epg	beINSports2.qa@MENA	59	0f01b395ff	Liverpool vs AFC Bournemouth  -  English Premier League 2025/2026 Week 1 | Tottenham Hotspur vs Burnley  -  English Premier League 2025/2026 Week 1 | Wolverhampton Wanderers vs Manchester City  -  English Premier League 2025/2026 Week 1
SA: beIN SP⚽RTS 3 ᴴᴰ	beIN Sports 3 HD [SA]	bein-override	bein-epg	beINSports3.qa@MENA	52	246fa2dba4	Celta de Vigo vs Girona  -  Spanish LaLiga 2025/26 | Cobresal (CHI) vs Audax Italiano (CHI)   -  Conmebol Sudamericana Group Phase 1 | Universidad de Chile (CHI) vs Palestino (CHI)  -   Conmebol Sudamericana Group Phase 1
SA: beIN SP⚽RTS 3 ᴿᴬᵂ	beIN Sports 3 RAW [SA]	bein-override	bein-epg	beINSports3.qa@MENA	52	246fa2dba4	Celta de Vigo vs Girona  -  Spanish LaLiga 2025/26 | Cobresal (CHI) vs Audax Italiano (CHI)   -  Conmebol Sudamericana Group Phase 1 | Universidad de Chile (CHI) vs Palestino (CHI)  -   Conmebol Sudamericana Group Phase 1
SA: beIN SP⚽RTS 4 XTRA ᴿᴬᵂ	beIN Sports 4 Xtra RAW [SA]	dummy			0		
SA: beIN SP⚽RTS 4 ᴴᴰ	beIN Sports 4 HD [SA]	bein-override	bein-epg	beINSports4.qa@MENA	68	25adb6417a	Monaco vs Nice  -  French Ligue 1 2025/2026 Week 7 | Ligue 1 Season Review  -  2025/2026 | Nantes vs Lille  -  French Ligue 1 2025/2026 Week 8
SA: beIN SP⚽RTS 4 ᴿᴬᵂ	beIN Sports 4 RAW [SA]	bein-override	bein-epg	beINSports4.qa@MENA	68	25adb6417a	Monaco vs Nice  -  French Ligue 1 2025/2026 Week 7 | Ligue 1 Season Review  -  2025/2026 | Nantes vs Lille  -  French Ligue 1 2025/2026 Week 8
SA: beIN SP⚽RTS 5 XTRA ᴿᴬᵂ	beIN Sports 5 Xtra RAW [SA]	dummy			0		
SA: beIN SP⚽RTS 5 ᴴᴰ	beIN Sports 5 HD [SA]	bein-override	bein-epg	beINSports5.qa@MENA	42	1af67078b5	Morocco vs Egypt  -  CAF  U17 Africa Cup of Nations Morocco 2026 | Senegal vs Tanzania  -  CAF  U17 Africa Cup of Nations Morocco 2026 | The Chippo Academy, the start of the success
SA: beIN SP⚽RTS 5 ᴿᴬᵂ	beIN Sports 5 RAW [SA]	bein-override	bein-epg	beINSports5.qa@MENA	42	1af67078b5	Morocco vs Egypt  -  CAF  U17 Africa Cup of Nations Morocco 2026 | Senegal vs Tanzania  -  CAF  U17 Africa Cup of Nations Morocco 2026 | The Chippo Academy, the start of the success
SA: beIN SP⚽RTS 6 XTRA ᴿᴬᵂ	beIN Sports 6 Xtra RAW [SA]	dummy			0		
SA: beIN SP⚽RTS 6 ᴴᴰ	beIN Sports 6 HD [SA]	rescue-token	provider_14	beINSports6.qa	30	793592ce0b	More than a Match - Derby of Baghdad | Match 1 - Premier Padel - Valencia P1 - 2026 -Women | Match 2 - Premier Padel - Valencia P1 - 2026 -Women
SA: beIN SP⚽RTS 6 ᴿᴬᵂ	beIN Sports 6 RAW [SA]	rescue-token	provider_14	beINSports6.qa	30	793592ce0b	More than a Match - Derby of Baghdad | Match 1 - Premier Padel - Valencia P1 - 2026 -Women | Match 2 - Premier Padel - Valencia P1 - 2026 -Women
SA: beIN SP⚽RTS 7 XTRA ᴿᴬᵂ	beIN Sports 7 Xtra RAW [SA]	dummy			0		
SA: beIN SP⚽RTS 7 ᴴᴰ	beIN Sports 7 HD [SA]	bein-override	bein-epg	beINSports7.qa@MENA	50	7b799eec6d	Sho Shimabukuro (JPN) vs Nick Kyrgios (AUS)  -  ATP 250 Boss Open 2026 | Ben Shelton (USA)  vs sho Shimabukuro (JPN)  -  ATP 250 Boss Open 2026 | Marcel Granollers (ESP)/Horacio Zeballos (ARG) vs Contre Harri Heliovaara (FIN)/Henry Patten (GBR)  -
SA: beIN SP⚽RTS 7 ᴿᴬᵂ	beIN Sports 7 RAW [SA]	bein-override	bein-epg	beINSports7.qa@MENA	50	7b799eec6d	Sho Shimabukuro (JPN) vs Nick Kyrgios (AUS)  -  ATP 250 Boss Open 2026 | Ben Shelton (USA)  vs sho Shimabukuro (JPN)  -  ATP 250 Boss Open 2026 | Marcel Granollers (ESP)/Horacio Zeballos (ARG) vs Contre Harri Heliovaara (FIN)/Henry Patten (GBR)  -
SA: beIN SP⚽RTS 8 XTRA ᴿᴬᵂ	beIN Sports 8 Xtra RAW [SA]	dummy			0		
SA: beIN SP⚽RTS 8 ᴴᴰ	beIN Sports 8 HD [SA]	rescue-token	provider_14	beINSports8.qa	22	4b18b81063	Race - Monaco Round - Porsche SuperCup - 2026 | Katerina Siniakova (CZE) Taylor Townsend (USA) vs Anna Danilina (KAZ) Aleksandra Krunic (SRB) - Wome | New York vs San Antonio - NBA Season 2025 - 2026 - Finals 4
SA: beIN SP⚽RTS 8 ᴿᴬᵂ	beIN Sports 8 RAW [SA]	rescue-token	provider_14	beINSports8.qa	22	4b18b81063	Race - Monaco Round - Porsche SuperCup - 2026 | Katerina Siniakova (CZE) Taylor Townsend (USA) vs Anna Danilina (KAZ) Aleksandra Krunic (SRB) - Wome | New York vs San Antonio - NBA Season 2025 - 2026 - Finals 4
SA: beIN SP⚽RTS 9 XTRA ᴿᴬᵂ	beIN Sports 9 Xtra RAW [SA]	dummy			0		
SA: beIN SP⚽RTS 9 ᴴᴰ	beIN Sports 9 HD [SA]	rescue-token	provider_14	beINSports9.qa	22	3c1ffc3bac	Longines Global Champions Tour - St Tropez  Jumping - Round 1 Competition Team | Longines Global Champions Tour - St Tropez  Jumping - Round 2 Competition Team | HL – csi5* - Grand Prix Final
SA: beIN SP⚽RTS 9 ᴿᴬᵂ	beIN Sports 9 RAW [SA]	rescue-token	provider_14	beINSports9.qa	22	3c1ffc3bac	Longines Global Champions Tour - St Tropez  Jumping - Round 1 Competition Team | Longines Global Champions Tour - St Tropez  Jumping - Round 2 Competition Team | HL – csi5* - Grand Prix Final
SA: beIN ⁴ᴷ ³⁸⁴⁰ᵖ (EVENT ONLY)	beIN 4K 3840p (Event Only) [SA]	dummy			0		
SECNetwork.us	Sec Network HD [US]	direct	provider_14	SECNetwork.us	34	79f6d75e03	SEC Now | All-Access: Kentucky Spring Football | All-Access: Ole Miss Spring Football
SG: HUB PREMIER 10 ᴿᴬᵂ	Hub Premier 10 RAW [SG]	dummy			0		
SG: HUB PREMIER 11 ᴿᴬᵂ	Hub Premier 11 RAW [SG]	dummy			0		
SG: HUB PREMIER 9 ᴿᴬᵂ	Hub Premier 9 RAW [SG]	dummy			0		
SPO: Al Ahly TV 4K	Al Ahly TV 4K [SPO]	dummy-forced			0		
SPO: Al Fajer 1 HD	Al Fajer 1 HD [SPO]	dummy			0		
SPO: Al Fajer 2 HD	Al Fajer 2 HD [SPO]	dummy			0		
SPO: Al Fajer 3 HD	Al Fajer 3 HD [SPO]	dummy			0		
SPO: Al Fajer 4 HD	Al Fajer 4 HD [SPO]	dummy			0		
SPO: Al Fajer 5 HD	Al Fajer 5 HD [SPO]	dummy			0		
SPO: Al Kass 3 4K	Al Kass 3 4K [SPO]	norm-name	provider_14	AlKassThree.qa	48	21b97b44c8	Tesaon Daqiqa | Dawrat Al Alaab Al Khalijia | Hafl Aiftitah Dawrat Aleab Al Khalij Fi Al Dawha
SPO: Al Kass 5 HD (LIVE EVENT ONLY)	Al Kass 5 HD (Live Event Only) [SPO]	norm-name	provider_14	AlKassFive.qa	38	adad709329	Aspetar | Doha 2026 Gulf Games | Thenten wnoss
SPO: Al Kass 6 4K (LIVE EVENT ONLY)	Al Kass 6 4K (Live Event Only) [SPO]	token	provider_14	alkasssix.qa	35	aa7a0f6aea	News | Doha 2026 Gulf Games | tawasol
SPO: Al Kass 7 4K (LIVE EVENT ONLY)	Al Kass 7 4K (Live Event Only) [SPO]	token	provider_14	alkassseven.qa	36	388a9c58fd	News | Jarayd | FOLLOWERS
SPO: Al Kass 7 HD (LIVE EVENT ONLY)	Al Kass 7 HD (Live Event Only) [SPO]	token	provider_14	alkassseven.qa	36	388a9c58fd	News | Jarayd | FOLLOWERS
SPO: Al Kass 8 4K	Al Kass 8 4K [SPO]	token	provider_14	alkasseight.qa	28	d3b8890e38	Doha 2026 Gulf Games | News | alhasila
SPO: Al Kass 9 4K	Al Kass 9 4K [SPO]	dummy			0		
SPO: Al Rabiaa Sport 4K	Al Rabiaa Sport 4K [SPO]	dummy			0		
SPO: Al Rabiaa Sport HD	Al Rabiaa Sport HD [SPO]	dummy			0		
SPO: Bahrain Sport 1 4K	Bahrain Sport 1 4K [SPO]	dummy			0		
SPO: Bahrain Sport 2 4K (LIVE EVENT)	Bahrain Sport 2 4K (Live Event) [SPO]	dummy			0		
SPO: DIWAN SPORT 1 ◉ ᴴᴰ	Diwan Sport 1 HD [SPO]	dummy			0		
SPO: DIWAN SPORT 2 ◉ ᴴᴰ	Diwan Sport 2 HD [SPO]	dummy			0		
SPO: Dubai Racing 2 4K	Dubai Racing 2 4K [SPO]	dup-feed-scrub	AE1	Dubai.Racing.2.ae	0		
SPO: Dubai Racing 3 4K	Dubai Racing 3 4K [SPO]	dummy			0		
SPO: Iraqia Sport 4K	Iraqia Sport 4K [SPO]	dummy			0		
SPO: Iraqia Sport HD	Iraqia Sport HD [SPO]	dummy			0		
SPO: Jordan Sport 4K	Jordan Sport 4K [SPO]	dummy-forced			0		
SPO: Jordan Sport HD	Jordan Sport HD [SPO]	dummy-forced			0		
SPO: KAS Sport 1 Plus	Kas Sport 1 Plus [SPO]	dummy			0		
SPO: Kuwait Sport 1 4K	Kuwait Sport 1 4K [SPO]	dummy			0		
SPO: Kuwait Sports 2 4K	Kuwait Sports 2 4K [SPO]	dummy			0		
SPO: Libya Sport 1 4K	Libya Sport 1 4K [SPO]	dummy			0		
SPO: Libya Sport 1 HD	Libya Sport 1 HD [SPO]	dummy			0		
SPO: Libya Sport 2 4K	Libya Sport 2 4K [SPO]	dup-feed-scrub	AE1	Libya.Sport.2.HD.ae	0		
SPO: Libya Sport 2 HD	Libya Sport 2 HD [SPO]	dup-feed-scrub	AE1	Libya.Sport.2.HD.ae	0		
SPO: Nile Sport	Nile Sport [SPO]	dummy-forced			0		
SPO: ON SPORT 4K	On Sport 4K [SPO]	dummy			0		
SPO: ON SPORT MAX 4K	On Sport MAX 4K [SPO]	dummy			0		
SPO: ON SPORT MAX HD	On Sport MAX HD [SPO]	dummy			0		
SPO: ON SPORT PLUS 4K	On Sport Plus 4K [SPO]	dummy			0		
SPO: ON SPORT PLUS HD	On Sport Plus HD [SPO]	dummy			0		
SPO: ON SPORT RAW	On Sport RAW [SPO]	dummy			0		
SPO: PROGRAMME NATIONAL HD	Programme National HD [SPO]	dummy			0		
SPO: Palestine Sport HD	Palestine Sport HD [SPO]	dummy-forced			0		
SPO: SHARJAH SPORT 2 4K	Sharjah Sport 2 4K [SPO]	dummy			0		
SPO: SPORT 1 ᴴᴰ	Sport 1 HD [SPO]	dummy			0		
SPO: SPORT 1 ᴿᴬᵂ	Sport 1 RAW [SPO]	dummy			0		
SPO: SPORT 2 ᴴᴰ	Sport 2 HD [SPO]	dummy			0		
SPO: SPORT 2 ᴿᴬᵂ	Sport 2 RAW [SPO]	dummy			0		
SPO: SPORT-5-ARABIC-EVENT	Sport-5-Arabic-Event [SPO]	dummy			0		
SPO: STC 1 ᴿᴬᵂ	Stc 1 RAW [SPO]	dummy			0		
SPO: STC 2 ᴿᴬᵂ	Stc 2 RAW [SPO]	dummy			0		
SPO: STC 3 ᴿᴬᵂ	Stc 3 RAW [SPO]	dummy			0		
SPO: STC 4 ᴿᴬᵂ	Stc 4 RAW [SPO]	dummy			0		
SPO: STC SPORT 1 GOBX ᴿᴬᵂ	Stc Sport 1 GOBX RAW [SPO]	dummy			0		
SPO: STC SPORT 2 GOBX ᴿᴬᵂ	Stc Sport 2 GOBX RAW [SPO]	dummy			0		
SPO: Saudia Sport 1 4K	Saudia Sport 1 4K [SPO]	dummy			0		
SPO: Saudia Sport 1 HD	Saudia Sport 1 HD [SPO]	dummy			0		
SPO: Saudia Sport 2 4K	Saudia Sport 2 4K [SPO]	dummy			0		
SPO: Saudia Sport 3 4K	Saudia Sport 3 4K [SPO]	dummy			0		
SPO: Saudia Sport 3 HD	Saudia Sport 3 HD [SPO]	dummy			0		
SPO: UEFA CHAMPIONS LEAGUE 1 4K	UEFA Champions League 1 4K [SPO]	dummy			0		
SPO: UEFA CHAMPIONS LEAGUE 1 HD	UEFA Champions League 1 HD [SPO]	dummy			0		
SPO: UEFA CHAMPIONS LEAGUE 2 4K	UEFA Champions League 2 4K [SPO]	dummy			0		
SPO: UEFA CHAMPIONS LEAGUE 2 HD	UEFA Champions League 2 HD [SPO]	dummy			0		
SPO: UEFA CHAMPIONS LEAGUE 3 4K	UEFA Champions League 3 4K [SPO]	dummy			0		
SPO: UEFA CHAMPIONS LEAGUE 3 HD	UEFA Champions League 3 HD [SPO]	dummy			0		
SPO: UEFA CHAMPIONS LEAGUE 4 4K	UEFA Champions League 4 4K [SPO]	dummy			0		
SPO: UEFA CHAMPIONS LEAGUE 4 HD	UEFA Champions League 4 HD [SPO]	dummy			0		
SPO: UEFA CHAMPIONS LEAGUE 5 4K	UEFA Champions League 5 4K [SPO]	dummy			0		
SPO: UEFA CHAMPIONS LEAGUE 5 HD	UEFA Champions League 5 HD [SPO]	dummy			0		
SPO: UEFA CHAMPIONS LEAGUE 6 4K	UEFA Champions League 6 4K [SPO]	dummy			0		
SPO: UEFA CHAMPIONS LEAGUE 6 HD	UEFA Champions League 6 HD [SPO]	dummy			0		
SPO: Yas Sport 4K	Yas Sport 4K [SPO]	dummy			0		
SPO: Yas Sport HD	Yas Sport HD [SPO]	dummy			0		
SPO: Zamalek Sports	Zamalek Sports [SPO]	dummy			0		
SS: beIN 4K 1080P (EVENT ONLY)	beIN 4K 1080P (Event Only) [SS]	dummy			0		
SS: beIN SP⚽RTS 1 4K	beIN Sports 1 4K [SS]	bein-override	bein-epg	beINSports1.qa@MENA	78	cc346e2594	PSG Arrival To Paris After Won UCL 2026 | New York vs San Antonio  -  NBA Season 2025 | Last Train to North America
SS: beIN SP⚽RTS 1 HD	beIN Sports 1 HD [SS]	bein-override	bein-epg	beINSports1.qa@MENA	78	cc346e2594	PSG Arrival To Paris After Won UCL 2026 | New York vs San Antonio  -  NBA Season 2025 | Last Train to North America
SS: beIN SP⚽RTS 2 4K	beIN Sports 2 4K [SS]	bein-override	bein-epg	beINSports2.qa@MENA	59	0f01b395ff	Liverpool vs AFC Bournemouth  -  English Premier League 2025/2026 Week 1 | Tottenham Hotspur vs Burnley  -  English Premier League 2025/2026 Week 1 | Wolverhampton Wanderers vs Manchester City  -  English Premier League 2025/2026 Week 1
SS: beIN SP⚽RTS 2 HD	beIN Sports 2 HD [SS]	bein-override	bein-epg	beINSports2.qa@MENA	59	0f01b395ff	Liverpool vs AFC Bournemouth  -  English Premier League 2025/2026 Week 1 | Tottenham Hotspur vs Burnley  -  English Premier League 2025/2026 Week 1 | Wolverhampton Wanderers vs Manchester City  -  English Premier League 2025/2026 Week 1
SS: beIN SP⚽RTS 3 4K	beIN Sports 3 4K [SS]	bein-override	bein-epg	beINSports3.qa@MENA	52	246fa2dba4	Celta de Vigo vs Girona  -  Spanish LaLiga 2025/26 | Cobresal (CHI) vs Audax Italiano (CHI)   -  Conmebol Sudamericana Group Phase 1 | Universidad de Chile (CHI) vs Palestino (CHI)  -   Conmebol Sudamericana Group Phase 1
SS: beIN SP⚽RTS 3 HD	beIN Sports 3 HD [SS]	bein-override	bein-epg	beINSports3.qa@MENA	52	246fa2dba4	Celta de Vigo vs Girona  -  Spanish LaLiga 2025/26 | Cobresal (CHI) vs Audax Italiano (CHI)   -  Conmebol Sudamericana Group Phase 1 | Universidad de Chile (CHI) vs Palestino (CHI)  -   Conmebol Sudamericana Group Phase 1
SS: beIN SP⚽RTS 4 4K	beIN Sports 4 4K [SS]	bein-override	bein-epg	beINSports4.qa@MENA	68	25adb6417a	Monaco vs Nice  -  French Ligue 1 2025/2026 Week 7 | Ligue 1 Season Review  -  2025/2026 | Nantes vs Lille  -  French Ligue 1 2025/2026 Week 8
SS: beIN SP⚽RTS 4 HD	beIN Sports 4 HD [SS]	bein-override	bein-epg	beINSports4.qa@MENA	68	25adb6417a	Monaco vs Nice  -  French Ligue 1 2025/2026 Week 7 | Ligue 1 Season Review  -  2025/2026 | Nantes vs Lille  -  French Ligue 1 2025/2026 Week 8
SS: beIN SP⚽RTS 5 4K	beIN Sports 5 4K [SS]	bein-override	bein-epg	beINSports5.qa@MENA	42	1af67078b5	Morocco vs Egypt  -  CAF  U17 Africa Cup of Nations Morocco 2026 | Senegal vs Tanzania  -  CAF  U17 Africa Cup of Nations Morocco 2026 | The Chippo Academy, the start of the success
SS: beIN SP⚽RTS 5 HD	beIN Sports 5 HD [SS]	bein-override	bein-epg	beINSports5.qa@MENA	42	1af67078b5	Morocco vs Egypt  -  CAF  U17 Africa Cup of Nations Morocco 2026 | Senegal vs Tanzania  -  CAF  U17 Africa Cup of Nations Morocco 2026 | The Chippo Academy, the start of the success
SS: beIN SP⚽RTS 6 4K	beIN Sports 6 4K [SS]	rescue-token	provider_14	beINSports6.qa	30	793592ce0b	More than a Match - Derby of Baghdad | Match 1 - Premier Padel - Valencia P1 - 2026 -Women | Match 2 - Premier Padel - Valencia P1 - 2026 -Women
SS: beIN SP⚽RTS 6 HD	beIN Sports 6 HD [SS]	rescue-token	provider_14	beINSports6.qa	30	793592ce0b	More than a Match - Derby of Baghdad | Match 1 - Premier Padel - Valencia P1 - 2026 -Women | Match 2 - Premier Padel - Valencia P1 - 2026 -Women
SS: beIN SP⚽RTS 7 4K	beIN Sports 7 4K [SS]	bein-override	bein-epg	beINSports7.qa@MENA	50	7b799eec6d	Sho Shimabukuro (JPN) vs Nick Kyrgios (AUS)  -  ATP 250 Boss Open 2026 | Ben Shelton (USA)  vs sho Shimabukuro (JPN)  -  ATP 250 Boss Open 2026 | Marcel Granollers (ESP)/Horacio Zeballos (ARG) vs Contre Harri Heliovaara (FIN)/Henry Patten (GBR)  -
SS: beIN SP⚽RTS 7 HD	beIN Sports 7 HD [SS]	bein-override	bein-epg	beINSports7.qa@MENA	50	7b799eec6d	Sho Shimabukuro (JPN) vs Nick Kyrgios (AUS)  -  ATP 250 Boss Open 2026 | Ben Shelton (USA)  vs sho Shimabukuro (JPN)  -  ATP 250 Boss Open 2026 | Marcel Granollers (ESP)/Horacio Zeballos (ARG) vs Contre Harri Heliovaara (FIN)/Henry Patten (GBR)  -
SS: beIN SP⚽RTS 8 4K	beIN Sports 8 4K [SS]	rescue-token	provider_14	beINSports8.qa	22	4b18b81063	Race - Monaco Round - Porsche SuperCup - 2026 | Katerina Siniakova (CZE) Taylor Townsend (USA) vs Anna Danilina (KAZ) Aleksandra Krunic (SRB) - Wome | New York vs San Antonio - NBA Season 2025 - 2026 - Finals 4
SS: beIN SP⚽RTS 8 HD	beIN Sports 8 HD [SS]	rescue-token	provider_14	beINSports8.qa	22	4b18b81063	Race - Monaco Round - Porsche SuperCup - 2026 | Katerina Siniakova (CZE) Taylor Townsend (USA) vs Anna Danilina (KAZ) Aleksandra Krunic (SRB) - Wome | New York vs San Antonio - NBA Season 2025 - 2026 - Finals 4
SS: beIN SP⚽RTS 9 4K	beIN Sports 9 4K [SS]	rescue-token	provider_14	beINSports9.qa	22	3c1ffc3bac	Longines Global Champions Tour - St Tropez  Jumping - Round 1 Competition Team | Longines Global Champions Tour - St Tropez  Jumping - Round 2 Competition Team | HL – csi5* - Grand Prix Final
SS: beIN SP⚽RTS 9 HD	beIN Sports 9 HD [SS]	rescue-token	provider_14	beINSports9.qa	22	3c1ffc3bac	Longines Global Champions Tour - St Tropez  Jumping - Round 1 Competition Team | Longines Global Champions Tour - St Tropez  Jumping - Round 2 Competition Team | HL – csi5* - Grand Prix Final
SS: beIN SP⚽RTS XTRA 1 4K	beIN Sports Xtra 1 4K [SS]	bein-override	bein-epg	beINSportsXtra1.qa@MENA	96	1b2d346971	beIN SPORTS XTRA For Live And Exclusive Coverage of Premium Sporting Events  -  JUN
SS: beIN SP⚽RTS XTRA 2 4K	beIN Sports Xtra 2 4K [SS]	bein-override	bein-epg	beINSportsXtra2.qa@MENA	96	1b2d346971	beIN SPORTS XTRA For Live And Exclusive Coverage of Premium Sporting Events  -  JUN
SS: beIN SP⚽RTS XTRA 3 4K	beIN Sports Xtra 3 4K [SS]	rescue-token	provider_14	beINSportsXtra3.qa	48	97543222d9	beIN SPORTS XTRA For Live And Exclusive Coverage of Premium Sporting Events - JUN - 2026
SS: beIN ⁴ᴷ ³⁸⁴⁰ᵖ (EVENT ONLY)	beIN 4K 3840p (Event Only) [SS]	dummy			0		
STV.uk	Stv 4K [UK]	direct	provider_14	STV.uk	47	b805652701	This Morning | Loose Women | ITV Lunchtime News
SharjahSport.ae	Sharjah Sport 4K [SPO]	dummy			0		
SkyAction.uk	Sky Action RAW [NOW]	direct	provider_14	SkyAction.uk	25	3f6a41d852	Transformers | Demolition Man | Fuze
SkyArts.uk	Sky Arts 4K [UK]	direct	provider_14	SkyArts.uk	45	92217cd6da	Alfred Hitchcock Presents | Discovering | The Myth Of Marilyn Monroe
SkyAtlantic.uk	Sky Atlantic 4K [UK]	direct	provider_14	SkyAtlantic.uk	50	255b19bce2	Hacks | Westworld | Deadwood
SkyCinemaAnimation.uk	Sky Cinema Animation 4K [UK]	dummy			0		
SkyCinemaComedy.uk	Sky Cinema Comedy 4K [UK]	direct	provider_14	SkyCinemaComedy.uk	27	11461a9f46	Roofman | Seven Psychopaths | Pitch Perfect 2
SkyCinemaDrama.uk	Sky Cinema Drama 4K [UK]	direct	provider_14	SkyCinemaDrama.uk	24	00ceba67fe	Black Dog | I Used To Be Funny | I, Tonya
SkyCinemaFamily.uk	Sky Cinema Family 4K [UK]	dup-feed-scrub	provider_4	SkyCinemaFamily.uk@HD	0		
SkyCinemaGreats.uk	Sky Cinema Greats 4K [UK]	direct	provider_14	SkyCinemaGreats.uk	23	ceaa07878e	Cool Hand Luke | Batman & Robin | A League of Their Own
SkyCinemaHits.uk	Sky Cinema Hits 4K [UK]	direct	provider_14	SkyCinemaHits.uk	28	d81a596a94	Penguins of Madagascar | Trolls | The Boss Baby
SkyCinemaPremiere.uk	Sky Cinema Premiere 4K [UK]	rescue-token	provider_4	SkyCinemaPremiere.uk@HD	69	a2c087d21b	One Last Deal | Him | Sky Cinema Preview
SkyCinemaSciFiHorror.uk	Sky Cinema Sci-Fi 4K [UK]	dummy			0		
SkyCinemaThriller.uk	Sky Cinema Thriller 4K [UK]	rescue-token	provider_4	SkyCinemaThriller.uk@HD	54	a4e71c5056	The Girl On The Train | Caddo Lake | Trap (2024)
SkyComedy.uk	Sky Comedy 4K [UK]	direct	provider_14	SkyComedy.uk	82	d5418f6031	Avenue 5 | Will & Grace | Upright
SkyCrime.uk	Sky Crime 4K [UK]	direct	provider_14	SkyCrime.uk	50	b8d8db75ad	Caught On Dashcam | Britain's Most Evil Killers | Killer In My Village
SkyDocumentaries.uk	Sky Documentaries 4K [UK]	direct	provider_14	SkyDocumentaries.uk	36	0406ac7a44	After The Bite | My Icon | Terry Venables
SkyKids.uk	Sky Kids HEVC 4K [UK]	direct	provider_14	SkyKids.uk	208	2f56e23f29	Simon | Pip And Posy | Miffy And Friends
SkyMax.uk	Sky MAX 4K [UK]	dup-feed-scrub	provider_4	SkyMax.uk@SD	0		
SkyNature.uk	Sky Nature HEVC 4K [UK]	direct	provider_14	SkyNature.uk	52	628bdc7152	Accidental Wilderness | Into The Wild | Secrets Of Wild Australia
SkyNews.uk	Sky News HD [UK]	direct	provider_14	SkyNews.uk	82	fd66e3bd3e	Sky News Today with Sam Washington | Sky News Today | News Hour with Jonathan Samuels
SkyReplay.uk	Sky Replay [UK]	dummy			0		
SkyShowcase.uk	Sky Showcase [UK]	dummy			0		
SkySportsAction.uk	Sky Sports Action HD [VIP]	direct	provider_14	SkySportsAction.uk	49	2e8bfb0aab	Live World Cup Of Darts D2 | Super League Rugby | S/Lge Highlights
SkySportsBoxOffice.uk	Sky Sports Box Office HD [VIP]	direct	provider_14	SkySportsBoxOffice.uk	8	e0e1712015	..programmes coming soon
SkySportsCricket.uk	Sky Sports Cricket HD [VIP]	direct	provider_14	SkySportsCricket.uk	55	16384bc4d5	ICC Women's | ICC Womens T20 World Cup - CROWNED | ICC Women's WC'25 Final
SkySportsF1.uk	Sky Sports F1 HD [VIP]	direct	provider_14	SkySportsF1.uk	62	504d6454ce	Live Barcelona F2 | Golf with Sergio Perez | F1 Drivers' Press Conference
SkySportsFootball.uk	Sky Sports Football HD [VIP]	direct	provider_14	SkySportsFootball.uk	67	143028d9c7	Championship Season Review 15/16 | Best C'Ship Moments 1993-2019 | Best League 1&2  Moments 1993-2019
SkySportsGolf.uk	Sky Sports Golf HD [VIP]	direct	provider_14	SkySportsGolf.uk	29	c142923b2d	HotelPlanner Tour Golf Highlights | Rose Ladies Series Golf | Live PGA Tour Golf Early Coverage
